,date,source,content,province,user_0,user_1,user_2,user_3,user_4,user_5,user_6,user_7,user_8,user_9,user_10,user_11,user_12,user_13,user_14,user_15,user_16,user_17,like
193,2021-12-17,克拉玛依市图书馆, 近日，网上有自媒体发布消息称“克拉玛依市高薪急聘图书管理员”“工作轻松，月薪4500+”。 经核实，此为谣言！ 12月17日，克拉玛依市图书馆通过官方渠道发布声明，图书馆近期并无人员招聘的意向，望广大读者周知。,新疆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
194,2021-12-17,中国新闻网、中国互联网联合辟谣平台, 近日，网传消息称“为举办北京冬奥会和冬残奥会，京津冀及周边地区有大面积企业被关停”。 经证实，以上内容不实！ 12月16日，北京冬奥组委举行新闻吹风会。北京冬奥组委新闻发布负责人回应表示，网传情况并不属实，据了解京津冀没有大面积停工计划。 近年来，京津冀及周边区域在秋冬季实行一些大气污染的防治措施，这些措施已经连续几年执行，并取得了积极成效。这些防治措施和举办北京冬奥会和冬残奥会没有关系。,北京,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
195,2021-12-17,宁波网警巡查执法, 12月17日，有网民发布视频称“宁波镇海北大荒员工宿舍查出三例阳性病例”“从一开始就没做过核酸检测”“统一回复：北大荒好像有确诊病例额”。 经核实，以上消息纯属谣言！,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
196,2021-12-16,杭州网警、杭州市卫健委、杭州日报, 近日，有人在社交平台上发布了“杭州第19例新冠确诊病例到xx店吃了烧烤”“星桥街道某小区两人确诊”两则杭州涉疫消息。 经核查，上述消息均为谣言。 根据杭州市卫健委发布的官方通报，第19例新冠确诊病例并未到过网传烧烤店就餐，此前的确诊病例也无相关活动轨迹。 此外，根据《杭州日报》汇总的确诊患者轨迹图来看，星桥街道未出现确诊病例。 目前，谣言发布者孔某（男，50岁）、赖某（男，40岁）因发布虚假涉疫信息，已被杭州市公安机关依法处以行政拘留的处罚。,浙江,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,102
197,2021-12-16,浙江新闻, 12月15日，有人发布视频称“第一支武汉医疗队来浙江支援”。 经核实，此为谣言！ 视频内容实为12月15日上午9点，杭州市临平区妇保院队伍到某社区开展第四轮核酸采样工作。,湖北,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
198,2021-12-16,南湖发布, 近日，有人在社交平台发布了一张核酸检测报告图片，显示嘉兴市南湖区一居民核酸检测呈阳性。 经嘉兴市公安局南湖区分局大桥派出所核实，图片系恶意伪造！ 造谣者张某某用图像编辑软件，将他人核酸检测报告中的姓名改为自己的姓名，将检测结果“阴性”改为“阳性”，并发布至社交平台。当前警方正在进一步调查中。 截至目前，嘉兴市南湖区在本轮疫情中没有发现确诊新冠病例和无症状感染者。,浙江,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,26
199,2021-12-16,上海网络辟谣, 近日，有网传消息称“有新冠肺炎特效药上市”“美国特效药治愈效果100%”“服用日本特效药后，5天就能治愈新冠”。 经核实，以上内容不实！ 目前，中国、美国、日本等多国都在加紧研发治疗新冠肺炎的药物，但相关药物的具体疗效如何、何时正式上市都还是未知数。 12月8日，我国国家药监局应急批准了某公司新冠病毒中和抗体联合治疗药物“安巴韦单抗注射液（BRII-196）及罗米司韦单抗注射液（BRII-198）”的注册申请，据介绍，这两个药物可联合用于治疗轻型和普通型且伴有进展为重型高风险因素的成人和青少年新型冠状病毒感染患者。目前，药物正处于临床研究阶段。 美国的新冠特效药Molnupiravir（中文译作“莫努匹韦”）自研发后，在临床试验中取得了一定效果，但是否能成为抗新冠病毒的特效药，还有待在真实世界进一步观察。 日本研发的新冠特效药是小分子口服药“S-217622”，但该药目前尚未获批，目前正处于临床试验阶段。,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
200,2021-12-16,中国互联网联合辟谣平台, 近日，在辽宁沈阳街头的艾灸馆门前，有很多老年人排队体验一种“神奇”的艾灸凳，商家称“每天坚持做艾灸凳，能实现百病不侵”“对于心衰有帮助，可以增强心脏活力”“还能治新冠”。 经核实，这款凳子并非商家所言那么“神奇”，涉嫌虚假、夸大宣传！ 在我国，凡是正规的医疗器械，其外包装或名牌标识上一定会有医疗器械的生产许可证和注册证。该两证的号码能够在国家药品监督管理局官方网站上查询详情。同时，我国在对医疗器械审批备案时，会对医疗器械的使用范围进行明确标注。 然而，经沈阳市市场监督管理局工作人员在国家药品监督管理局官网输入产品信息后，未显示任何查询结果，艾灸凳并非正规医疗器械。 沈阳市场监督管理部门已经对涉嫌虚假宣传、夸大宣传的艾灸馆进行立案调查。在查处过程中，官方工作人员发现，一些产品有加热、加湿等功能，但远谈不上宣传中的“治疗疾病”。 目前，沈阳市场监督管理部门还将对各类老年养生体验场馆进行检查，严厉查处以下行为： 1.虚假宣传和夸大产品功能、使用欺骗性或误导性语言夸大产品的治病、防病功效，诱导消费者的行为； 2.借疫情进行营销策略等方面的炒作，将产品功能与疫情防控、病毒防治等方面挂钩； 3.利用虚假的或者使人误解的标价形式或者价格手段，欺骗、诱导消费者的价格欺诈等行为。,辽宁,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
201,2021-12-16,, 近日，网传一段“失明男舞者动情演绎探戈”的视频，视频配文称“因为热爱！心里有光！致敬舞者！失明男舞者动情演绎探戈，他的耳朵犹如蝙蝠般能测周围的声音、距离”。画面显示，一男一女正在进行花滑冰舞，男子闭着双眼。 然而，以上内容不实！该男子是花样滑冰冰舞选手Ivan Bukin，并非视障人士！ 视频中，Ivan Bukin和搭档Alexandra Stepanova和是来自俄罗斯的花样滑冰冰舞选手，自2006年起搭档至今。网传视频画面系两人于2017世锦赛的自由舞《探戈舞曲》，男伴Ivan Bukin在开场时，为配合表演意境与音乐氛围而闭上眼睛。这一瞬间经部分自媒体恶意解读并传播后，演变成了“失明男舞者跳探戈” 据悉，该二人组合曾多次于花样滑冰冰舞比赛中获得名次，贡献了很多广为流传的精彩画面。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
202,2021-12-16,中国新闻周刊、中国互联网联合辟谣平台, 近日，临安某男子加入了一个“炒股推荐群”，在群里“老师”的指点下“赚”了十余万。其后，“老师”推荐该男子下载某APP，并称“内部渠道，注册有限，充值越多赚得越多”。 然而，该“内部渠道”实为诈骗，该男子在注册充值后，被骗93.2万元！ 网传各种“投资”的“内幕消息”“内部渠道”，并没有正规资质，都是不法分子提前设下的陷阱。一旦用户下载了这些来路不明的APP，或加入未经核实的投资理财群，就会不知不觉迈入不法分子的圈套。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
203,2021-12-15,浙江新闻, 近日，有网友在社交平台发布消息称“浙江新昌、嵊州已有确诊”“客车已经停了，路也封了”。 经核实，以上消息不实！ 目前，新昌、嵊州两地仍在大规模核酸检测中，已出核酸检测结果均为阴性。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
204,2021-12-15,中国经济网、上观新闻, 近日，网传消息称“上海将从明年开始允许单亲妈妈申请生育金和育儿补贴，全面开启鼓励非婚生育和单亲妈妈模式”“上海计生部门领导表示，未来上海将像西方发达国家一样，40%的孩子是单亲妈妈”。 经核实，以上消息均不实！ 上海医疗保障服务热线的工作人员明确表示，申领生育津贴的条件为：具有本市城镇户籍；参加本市城镇社会保险；属于计划内生育……根据最新修订的、自2021年11月25日起实施的《上海市人口与计划生育条例》，上海提倡适龄婚育、优生优育，一对夫妻可以生育三个子女。也就是说，“计划内生育”的前提是“夫妻生育”。 上海持续关注保护未婚生育群体的权益，但并不等同于“全面开启鼓励”非婚生育这种价值取向。同时，单亲妈妈和非婚生育妈妈并非同一概念，该虚假消息存在误导性。 此外，上海目前的计生工作并入上海市卫健委管理，不存在所谓的“计生部门”，也没有任何负责人产生过“40%的孩子是单亲妈妈”等表述。,上海,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35
205,2021-12-15,萧山网、杭州网警, 近日，有人在社交平台发布消息称“乘坐地铁经过萧山，健康码会变成红色” “经过萧山建设四路与博奥路交叉口附近，健康码会变成红色”“在建设四路附近800米内停留，健康码会变成红色” “北干街道居民就医，医院不接收”等消息。 经核实，以上内容均不实！ 萧山区疫情防控办回应表示，乘坐地铁经过、前往萧山，健康码均不会变红。经过建设四路与博奥路交叉口附近，通常情况下，健康码也不会变红。但有少数特殊情况出现，如果经过该路段健康码变成红色，联系所在社区进行核酸检测，检测结果呈阴性，即可恢复“绿码”。 萧山区卫健局与萧山区疫情防控办相关负责人表示，目前萧山区“绿码”持有者均可正常就医；“红码”或“黄码”持有者，待核酸检测呈阴性，恢复“绿码”后，即可正常就医；若“红码”或“黄码”持有者遇需第一时间进行诊疗的特殊情况，可联系所在医院医护人员，在做好疫情防控工作下，进行急诊就医。,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,37
206,2021-12-15,慈溪发布, 近日，有人在社交平台发布消息称“周巷排查92人去上虞烧香拜佛，三个村封了”。 经核实，以上消息不实！ 目前，周巷所有村（社区）均无封村情况。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
207,2021-12-15,中国互联网联合辟谣平台、浙江辟谣平台, 近日，网传消息称“金华隔离点确诊1个，别外传”“金华已经有确诊了”。 经核实，以上消息均不实！ 经警方调查，“金华隔离点确诊1个，别外传”的虚假消息系贾某发布，又有市民何某在未经证实的情况下，将道听途说的消息进行二次散布，称“金华已经有确诊了”。 贾某因虚构事实扰乱公共秩序，被警方依法处以行政处罚；鉴于何某主观恶意不深，且未造成信息扩散，到案后态度诚恳，警方依法对其进行了批评教育。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
208,2021-12-15,华侨大学、福建辟谣, 近日，网传消息称“华侨大学停办”。 经核实，此为谣言！ 12月14日，华侨大学通过官方渠道发布声明，关于“华侨大学停办”的虚假信息，给学校声誉带来了严重损害，学校已经报警。华侨大学1960年由中央政府创办，是国家重点建设的大学，办学61年来为海内外培养大批优秀人才，在国内和海外享有良好声誉。对于虚假信息的编造者传播者，学校保留依法追究其法律责任的权利。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
209,2021-12-14,福建辟谣, 12月13日，有网民在社交平台发布图片称“被包围了，我在湖州瑟瑟发抖”。配图显示：湖州被苏州、嘉兴、上海、杭州、绍兴、宁波包围。 经核实，以上消息不实！ 经查询苏州市卫健委官方网站，12月1日-12月13日，苏州无确诊病例。经查询浙江省卫健委官方网站，12月1日-12月13日期间，嘉兴无确诊病例。 据国务院客户端显示，截至12月14日8时，嘉兴、苏州全域为低风险地区。 据浙江省卫健委通报12月13日通报，12月12日0-24时，新增确诊病例75例，其中杭州市5例（均为无症状感染者转确诊）、宁波市14例（其中无症状感染者转确诊11例）、绍兴市55例（其中无症状感染者转确诊9例）、境外输入1例（为之前境外输入的无症状感染者转确诊），新增无症状感染者1例（波黑输入），已排查密切接触者均已实施集中隔离。 ,浙江,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
210,2021-12-14,央视新闻、公安部网安局, 近日，浙江宁波市民邱先生收到了一条短信，要求“3小时内完成核酸检测，否则就要承担法律责任”，并附有链接，需按提示填写个人信息。 经民警核实，此短信实为诈骗短信！ 当前正值疫情特殊时期，有不少不法分子冒用官方名义，将钓鱼链接伪装成各类防疫提示。一旦有人点进链接，按要求提交身份证号、银行卡号等个人信息后，就会面临隐私泄露、财务安全隐患等问题。 无独有偶，另一位市民赵先生因出差急用，恰好接到自称为“疾控中心人员”的电话，对方称“只要缴纳500元加急费用，便可以立刻出具核酸检测报告”。然而，赵先生在转账之后瞬间被对方拉黑、删除好友，所谓的“加急费用”实为诈骗手段！ 广大市民务必注意，核酸检测一定要在经过卫健部门认证、具备资质的医院或机构进行，不能被所谓“交钱”“加急”的话术迷惑。,浙江,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
211,2021-12-14,科普中国、人民银行, 近日，随着“元宇宙”概念的升温发酵，网上浮现出很多“元宇宙区块链游戏”的投资服务，称“买家投资人民币后，商家帮忙换成相应虚拟货币，辅助买家合成所投资的装备，在游戏过程中可以赚钱理财”“可以和投资者签订投资理财协议，进行托管”。 经核实，以上只是借元宇宙概念进行炒作推广的骗局！ 这些以“元宇宙”为名义的区块链游戏，实为网页小游戏，开发成本很低。用户要想参与，需要先将人民币兑换为USDT币（一种以区块链为基础的加密虚拟货币），再兑换为游戏专用虚拟货币。 然而，在2017年9月4日，中国人民银行、中央网信办等七个部门曾联合发布关于防范代币发行融资风险的公告，明确指出：所谓“虚拟货币”，本质上是一种未经批准非法公开融资的行为，涉嫌非法发售代币票券、非法发行证券以及非法集资、金融诈骗、传销等违法犯罪活动。我国也明令禁止各个金融机构和非银行支付机构进行“虚拟货币”交易的服务。 商家宣称可以“投资看涨”“赚钱理财”，实则是不断拿后续入场用户支付的资金来填补前面的窟窿。 尽管有商家号称“签订协议，进行托管”，但其合同内容并没有任何关于投资收益的相关说明和保证，却要求托管人需要每月支付一定费用。这种协议本质并非投资理财协议，本质上也没有任何保障作用。投资者不仅需要每月支付一定费用，没有收益保障，一旦发生巨额亏损只能自己承担，商家则拿了钱全身而退。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
212,2021-12-14,杭州发布、环球网, 12月13日，有人在社交平台发布消息称“杭州景芳五区发现一例确诊，现在警车已经到了”。 经核实，以上消息不实。 截至目前，景芳五区未发现确诊病例。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
213,2021-12-13,嘉兴发布, 12月12日，有网传消息称“浙江嘉善公布杭州确诊病例的密切接触者活动轨迹”“西塘古镇景区发现杭州确诊病例的密切接触人员，根据疫情防控工作需要，西塘古镇景区即时起停止预约、售票、暂停入园”。 经核实，以上内容均不实，系对旧日新闻的恶意谣传！ 以上内容发布于12月12日，但消息内容中的通告时间均为10月31日，实为自媒体“移花接木”，将旧新闻安上了新标题。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
214,2021-12-13,成都日报锦观, 近日，网传消息称“成都市政府开通了962899热线，是专门为60岁以上老人提供的方便的电话”“60岁以上老人拨打即可享受免费服务，包括维修家里水，电，管道，电视，热水器，煤气，上门理发等，上门服务时身穿幸福宛的服装”。 经核实，以上内容为虚假消息，且该号码拨打为空号！ 成都市民政局养老服务处相关负责人表示，成都市没有开通这个热线，也没有叫“幸福宛”的相关机构。 关于“962899”的消息曾多次于北京、天津、南京等地流传，当地政府部门和媒体都已进行过辟谣。,四川,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
215,2021-12-13,临沂网警巡查执法, 近日，有人在社交平台以疫情防控指挥部的名义，发布消息称“山东省蒙阴县垛庄镇，某公司进口货物外包装标本新冠病毒核酸检测呈阳性”“涉及垛庄镇的工作人员一律禁止上班”。 经核实，以上消息不实！ 经警方调查，造谣者公某某为引起他人关注，故意假借县疫情防控指挥部的名义，编造了垛庄镇疫情的不实信息，并发至公司聊天群。 目前，公某某已被警方依法行政拘留。,山东,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
216,2021-12-13,浙江辟谣平台, 近日，网传一张关于“杭州萧山区目前隔离地点”的图片，图片显示，萧山目前存在多个疫情隔离点，部分小区被列入其中。 经核实，该图片内容不实！纯属谣言！,浙江,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
217,2021-12-13,台州网警巡查执法, 近日，有人在社交平台发布消息称“台州环科院有一人确诊新冠，环科院的人自己说的”“椒江基本可以封一半”“椒江可以关起来了”。 经核实，以上消息均不实！ 经警方调查，造谣者林某赛希望引起好友对疫情的重视，减少聚会活动，在社交平台上散布了虚假消息，其对自己散布涉疫谣言的事实供认不讳。 在警方批评教育后，林某赛写下保证书，承诺以后坚决不造谣不传谣，并在群内澄清谣言。,浙江,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46
218,2021-12-12,浙江日报, 近日，随着上虞疫情突发，网传上虞要建立方舱医院，“区政府要建两个方舱医院，一个在华通体育馆，一个在原古越蓄电池厂房内”。 经有关部门核实，网传消息为谣言。上述两处地点将作为我区疫情防控临时隔离点，并非方舱医院。,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
219,2021-12-12,浙江日报, 近日，一则题为“来自于越城医护团队的求救sos”的图片在社交媒体上流传。据图片内容显示“上虞宾馆目前缺少保暖物资、棉被、保暖衣等”。 11日上午，经相关部门核实，网传消息纯属谣言。 有关部门负责人回应：“上虞宾馆目前并不缺物质，目前这个传言现在已给工作人员造成较大困扰”。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
220,2021-12-12,浙江新闻, 12月11日晚间，网传消息称“上虞隔离的人跑到了慈溪”“交警特警查了一天还在继续盘查”，消息发布后引发部分网友担忧。 经慈溪市网信办核实，网传消息为谣言。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
221,2021-12-12,中国新闻网, 近日，网传消息称“杭州东站列车停运”“身后的杭州东站空无一人”“当日该站所有列车停运”...... 经铁路部门核实，网传消息为谣言。网传视频内容系2019年8月拍摄，视频内容为台风“利奇马”过境时的场景。 目前杭州地区所有火车站运行一切正常。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
222,2021-12-10,中国互联网联合辟谣平台、人民网, 近日，有人收到短信称“全国社保卡统一升级电子版本，需点击附加网址在线办理”“限期升级社保卡，过时将被注销”。 经人力资源社会保障部证实，此为谣言！ 人力资源社会保障部门发送的社保卡办卡（电子社保卡申领短信）短信，不会附加任何不明网址，更不涉及输入任何个人资料、银行账号等私密信息。 不法分子发送的虚假短信冒用官方名义，诱导用户点击链接，按照网页提示填写个人姓名、身份证号、手机号、付款账号和支付密码，一旦提交信息，个人账户就会被连续扣款。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
223,2021-12-10,广东网警巡查执法, 近日，河南一男子在街边看到有商家在做“扫描二维码送保温杯”的活动，参加活动之后，该男子发现自己的某社交平台账号被盗号。 其实，该男子的遭遇并非偶然，此类骗局通常以一定现金奖励或实物奖励为噱头，诱导被害人扫描二维码，进而获取被害人身份信息，进而实行诈骗等违法行为。 不法分子往往在公园、广场、商场附近等人员密集、人流量大的场所，以赠送礼品为名义，要求过路人扫描二维码、加入群聊、关注某些未经官方认证的非正规账号，或下载APP等。广泛猎取受害对象，诱导群众参与网络刷单、贷款、博彩，或通过网络交友引诱投资理财。 就算识破以上诱导，由于手机扫码后可能被植入不明木马、扣费病毒等，还可能导致电话号码、通信记录等个人隐私信息泄露，网络账户被盗用、封号。不法分子将利用这些个人信息注册某些网络账号进行售卖，或冒用受害者信息进行网络非法活动。 因此，,河南,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
224,2021-12-10,宁波网警巡查执法, 近日，网传视频称“宁波市镇海2岁孩子被隔离”“才刚学会走路，看着孩子好心疼”，视频显示一个儿童身穿防护服，走在街上。 经核实，以上内容不实！ 该视频早在11月14日就曾于网络传播，造谣者编辑了虚假配文并发布至社交平台。 目前，镇海区公安部门已着手开展核查，后续将依法严厉处置。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
225,2021-12-10,中国新闻网、满洲里市公安局, 近日，网传消息称“这一次引起哈尔滨疫情蔓延的张某某，是满洲里市公安局副局长”“现已造成确诊一个、阳性两个”，并配有“满洲里大哥”内容的相关视频。 12月9日，经满洲里公安局发布通报证实，以上消息不实。 目前，满洲里市公安机关已经针对此虚假信息开展相关调查工作。,黑龙江,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16
226,2021-12-10,绍兴公安, 近日，有一位嵊州网民在社交平台上发布图片称“再见了兄弟们”，图片显示，此人新冠检测呈阳性。 经绍兴市公安局证实，以上信息不实，系网民伪造。 经警方调查询问，造谣者何某曾于几天前和同事进行新冠肺炎病毒核酸检测，结果均为阴性。后来何某突发奇想，将检测结果的图片编辑修改成红色阳性的样式，并发布了该不实消息。 直到消息发布次日，何某才解释图片实为伪造。 何某的行为违反了《治安管理处罚法》第二十五条规定，构成伪造事实扰乱公共秩序的违法行为，公安机关依法对何某处以行政拘留4日的处罚。,浙江,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,80
227,2021-12-10,宁波网警巡查执法, 12月9日，有人在社交平台发布消息称“在象山县的丹城中心卫生院，看到一女孩核酸检测阳性”“医生说是因为打过什么疫苗”。 经象山县疫情防控指挥部核实，此为谣言！ 12月5日以来，象山县全面落实风险人员排查、发热病人闭环管理、重点人群风险监测等疫情防控措施。截止目前，已开展新冠病毒核酸检测累计19105人次，检测结果均为阴性。,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,49
228,2021-12-10,中国互联网联合辟谣平台, 12月9日，网传一张“关于疫情防控期间快递包裹暂停收寄区域”的公告图片，称“全国暂停收寄寄往浙江省杭州、绍兴、宁波市的快递包裹”。 经三地邮政部门证实，以上消息不实！ 按照国家邮政局下发的文件规定，杭州市邮政管理表示，当地政府划定的中高风险地区的社区（村）暂停收件，但是派件是可以的，因此不存在暂停收寄寄往杭州市快递的情况。 绍兴市邮政相关人员表示，根据绍兴市邮政快递服务疫情防控情况通报，部分涉疫区域因实行封闭性管控已暂时停止收派服务，其他区域受管控影响，可能出现短暂延误等情况，但收寄快件并不受影响。 宁波市邮管局介绍，目前宁波市除镇海区外，其他地区的包裹收寄均是正常的，从外地寄往宁波市其它地区的包裹都可以正常接收。,浙江,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26
229,2021-12-10,宝鸡网警巡查执法, 近日，网传消息称“一网友蔡明健的3岁女儿在陕西宝鸡凤翔某医院附近被人拐走”“从监控上看是被一个四十多岁的男人抱走了”“转发一次发红包8元，找到孩子必有重谢10万元”。 经宝鸡网警核实，以上内容均不实，为旧谣新传！ 关于“蔡明健的孩子被拐走”的消息曾多次流传于广西、四川、广东等多地，且都称3岁女儿是在当地某医院附近被拐走的。各地公安也曾多次对该虚假消息进行辟谣。,陕西,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
230,2021-12-10,海曙发布, 近日，网传消息称“宁波市海曙区出现2例新冠肺炎阳性病例”。 经中共宁波市海曙区委宣传部证实，此为谣言！ 目前，海曙未发现新冠确诊病例。,浙江,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55
231,2021-12-09,中国互联网联合辟谣平台、澎湃新闻, 近日，网传一则视频称“千万别让孩子穿纸尿裤”“纸尿裤根本不透气，会影响男孩的生长发育”“不穿纸尿裤的男孩才能长得健壮”。还有人认为，穿纸尿裤会穿出O型腿，穿完“红屁股”，纸尿裤对身体不好。 其实，以上言论并不属实，系对纸尿裤的误解。 之所以有人会认为纸尿裤影响生长发育，是因为穿着纸尿裤会导致睾丸温度升高，精子数量因此下降，因此影响生长发育。 然而，男孩在青春期、性发育成熟之前，睾丸并不会产生精子，即便穿纸尿裤使睾丸附近的温度升高，也没有影响。同时，也没有任何证据表明穿纸尿裤会影响睾丸的发育。 有人担忧“长期穿纸尿裤的宝宝会不自觉摆出O型腿，影响日后的腿型”。实际上，无论是O型腿、X型腿，和纸尿裤都没有关系，反而和孩子们的年龄密切相关。 通常来说，由于胎儿在母亲肚子里时为蜷缩状，双腿呈现O型，这种腿型在胎儿出生后还会延续至2岁左右。2岁以后，宝宝们为了适应生理需求，进行蹲起、走路等，下肢就会进行自我调节，逐渐向X型改变，但到6岁左右，X型的弧度也会逐渐变小，长为正常腿型。 因此，O形腿是宝宝在生理发育过程中产生的自然现象之一，并非纸尿裤的“锅”。但也需注意，若在7岁以后还有腿型异常、身高过低等问题，则需要考虑是否接受正规化治疗。 另外，还有很多父母害怕孩子穿出“红屁股”，而拒绝给孩子穿纸尿裤。殊不知，导致孩子“红屁股”的并非纸尿裤本身，而是因为排泄物长期积累，接触到宝宝的娇嫩皮肤，产生了刺激。 就算不用纸尿裤，宝宝依然会因为积累的排泄物产生红屁股，若想预防、减少这种现象的发生，最好的办法就是勤于更换宝宝的卫生用品。,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
232,2021-12-09,梧州日报, 近日，有消息称“广西梧州市有政策允许灵活就业人员挂靠单位、企业缴费”“女性职工可到50岁退休，男性职工可到55岁退休”，引起了市民讨论。 经梧州市社保部门证实，以上消息均为谣言！ 梧州市社保部门称，根据《关于规范参加企业职工基本养老保险人员基本养老金核定有关问题的通知》（桂人社发〔2011〕95号）规定，职工参保人员：男职工年龄满60周岁，在管理岗位工作的女职工年龄满55周岁，在工人岗位工作的女职工年龄满50周岁，累计缴费满15年的可以申领基本养老金。 另外，根据《广西壮族自治区人力资源和社会保障厅关于完善企业职工基本养老保险女性参保人员基本养老金核定有关政策的通知》（桂人社发〔2021〕39号）规定，在各类用人单位职工与无雇工个体工商户、非全日制从业人员、灵活就业人员之间进行参保身份转换的女性参保人员，按其申领基本养老金时的参保身份确定申领基本养老金年龄。 此类谣言曾多次流传，相关部门也进行了多次辟谣。,广西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
233,2021-12-09,福建辟谣, 近日，网传消息称“据国家环保部统计，华北、淮北、华西等多地空气严重污染，为实现碳中和达标，迎接冬奥会，中央政府决定 2022年1月1日前关停华北、淮北、华西等重污染地区所有重工企业。关停期限自2022年1月1日至2022年3月8日”！ 经核实，以上内容不实！ 中国政府网、北京2022年冬奥会和冬残奥会组织委员会官方网站、河北省人民政府网站、山西省人民政府网站都未曾发布上述通知。 该谣言已流传数日，11月29日，中国钢铁工业协会向媒体回应表示，未收到相关信息。同日，中国砂石协会曾发布文章《官方定调？停工停产至明年3月！华北、淮北、华西所有重工企业都关停？》，指出网传消息的可信度有待考证。 同时，网传谣言中的政策与实际不符。2021年4月，中央生态环保督察组将进驻8省区强调严禁“一刀切”“滥问责”，于2021年10月8日在国务院常务会议上明确，各地要严格落实属地管理责任，做好有序用电管理，纠正有的地方“一刀切”停产限产或“运动式”减碳，反对不作为、乱作为。 另外，网传谣言中的“实现碳中和达标”的说法并不存在，目前常见措辞为“实现碳中和”或者“碳/污染物排放达标”，而下发政策的主体为“中央政府”，未具体到部门，缺乏相关部门审批、发布等信息。,安徽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
234,2021-12-09,福建省互联网辟谣平台, 近日，网传视频称“河南的一对老夫妻在银行存款两百万，去取钱时发现钱不见了，是被员工私自转走了”“银行称这属于个人行为，与银行无关”。 视频配图显示，一位老人正在银行窗口办理业务，多位银行工作人员正在为其服务。 经证实，以上内容不实，系对旧闻的二次造谣！ 网传视频内容实际上是2017年中国人民大学新闻学院方汉奇教授去银行转账的情形。当时方汉奇教授捐出了自己的100万元奖金，由学生陪着他去银行转账。银行如临大敌，以为方汉奇是被骗钱的老人，所以派出多名工作人员询问。 当时，媒体曾以《老教授银行转账百万捐款 柜员疑为诈骗如临大敌》为题报道了此事。并非如今网传“夫妻两百万存款被银行员工取走”。 在被方汉奇老教授善举感动的同时，,河南,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,244
